id,age,steps
26127,40,7872
57058,34,6859
80654,49,-1
53779,34,8579
33731,41,-1
55537,26,8967
91457,35,7332
21107,44,9164
12066,31,10580
67348,47,5668
72475,30,4950
90428,27,8217
802,27,9251
6781,48,6424
18664,19,7008
4050,41,6987
61988,26,-1
44491,35,4863
59098,37,7552
64087,43,6412
69271,26,11079
34580,46,7761
34848,52,8432
74858,47,-1
71205,35,-1
35480,38,8099
1390,40,8611
66546,37,8075
25884,49,7764
14667,38,-1
14762,40,7934
74154,38,6646
65182,43,8850
64337,37,8917
38527,21,9446
84460,24,8191
68554,36,5291
67781,42,5102
79785,42,10474
19886,45,-1
4246,53,4008
16957,31,8833
32538,42,5576
74238,29,4644
79759,41,7195
33735,25,10275
52120,48,7304
17425,49,9494
29847,45,8152
42867,31,9880
79432,39,6151
49340,44,7487
33638,31,7609
20670,42,7344
90709,39,7152
63945,27,9384
7418,34,9291
52053,47,-1
93554,44,5433
10365,41,7051
45966,41,7334
28437,49,8595
18590,39,7620
36718,46,8326
83539,50,9761
93800,27,10136
70894,43,5326
69944,50,-1
2820,55,4340
59955,33,9963
31008,47,7543
43669,52,9200
52884,39,-1
93773,37,-1
10045,35,8883
89526,26,9721
14151,51,7617
24310,18,7888
77262,43,8321
5928,47,7655
56847,55,9179
97669,36,7397
49147,41,6803
98367,58,6515
30738,34,7342
15146,49,7660
92647,60,5293
89434,40,7200
18086,27,-1
62329,44,3929
38167,47,6046
68695,36,5393
50792,36,8036
64979,38,9883
5428,42,6376
30598,43,-1
84718,54,6697
16264,41,8161
74078,32,8673
73083,29,6188
19792,40,6805
4727,42,5503
48502,44,6966
1692,33,5175
94212,48,5832
1199,37,8326
46616,34,-1
73380,38,-1
67658,43,-1
25084,52,7011
95454,32,-1
3785,40,6265
84148,39,8075
63555,28,8316
84714,35,-1
11794,32,6217
50178,51,5310
74962,49,9217
32590,28,-1
4009,52,7597
49789,45,7387
72763,41,6935
74845,47,7520
19482,42,7138
59626,40,7156
49414,32,8720
9025,32,6780
58777,42,5853
69633,42,7921
41909,50,10014
84626,28,9580
30149,42,6904
54893,32,10764
32114,53,5048
62654,37,-1
62115,48,6670
756,43,6741
65682,35,8065
19130,44,8145
74674,26,10532
86094,34,8697
43999,38,8539
56598,44,6609
25445,42,6775
89936,42,8609
44749,29,5618
8743,49,6588
11776,41,7314
60699,42,5920
77647,40,7906
44027,32,9894
36249,31,6793
82396,35,8537
76116,42,5708
89024,34,7605
50552,44,5135
56355,49,-1
92096,48,9466
40988,35,7083
95552,42,7603
33505,53,8862
43248,49,6695
34752,47,6443
51336,49,6949
88629,42,4701
7580,36,9519
96852,36,6619
71630,42,6137
78136,42,3918
88211,46,5203
30452,45,8026
81476,34,7337
92394,43,6656
267,52,9631
43318,35,7364
27227,66,4922
28316,34,3969
78230,26,7964
53169,38,4879
96605,35,6693
51758,31,8155
91939,46,6407
40614,36,5304
79696,40,6303
28009,53,8159
70006,26,5345
56097,51,5451
14468,56,5528
88128,36,10899
39158,36,6423
29551,38,7304
10990,35,7716
98840,47,8735
29343,47,5225
64254,44,8974
61935,31,7106
18241,36,6738
8569,40,6578
29333,36,7738
8260,51,6571
7687,39,6611
43300,42,6317
32410,30,7312
80247,30,5025
49141,41,6356
91214,40,5170
34451,49,-1
46499,48,7338
10741,49,-1
36337,51,5878
84136,55,7092
40365,39,6861
3607,51,8646
158,34,7010
11887,36,6519
3897,30,8401
83006,40,6824
9354,39,5739
33656,33,8600
57770,45,8419
43378,35,7006
17150,56,7450
83628,48,9517
60376,52,5443
36768,29,8356
23355,42,8150
19776,40,6435
70002,51,5594
20950,40,9382
21351,44,7892
64956,55,7416
61958,36,7892
33704,27,8675
46050,38,4461
27233,37,5854
46858,23,7787
29138,57,5277
88717,25,11163
47005,41,7281
84756,47,7415
29440,42,6543
71374,53,8418
84245,36,6451
53690,43,7260
81360,37,10248
77171,37,7418
8797,29,10525
47571,43,9260
80323,41,7266
83395,34,7721
92033,42,8809
45735,33,9002
67251,53,9555
2721,18,9461
4155,45,8867
12212,45,-1
21612,34,9172
73250,44,8135
42106,38,8146
16153,49,6416
708,40,6599
66849,36,5330
39569,36,7676
60305,42,5528
83234,49,-1
27459,41,6685
12407,46,6907
65241,40,6817
47226,39,11932
54593,43,5973
73172,41,8570
84185,45,5788
3342,34,7077
74120,32,8432
92084,39,7172
674,44,6243
84022,42,7952
17555,34,6051
60172,37,7376
29174,51,6063
20138,33,8970
69084,56,4229
18751,51,9966
14195,53,9210
80573,53,2924
30127,53,5515
46406,28,6301
22638,25,9475
7686,20,10108
70071,36,4871
10271,44,9933
50816,44,-1
21779,32,9757
28739,35,8165
6804,44,10616
80469,34,-1
13132,38,7847
53955,40,9189
73826,54,4159
19555,40,6568
51288,42,7208
84484,48,8096
83015,41,9280
4562,35,10136
35978,37,6873
64716,49,7895
67640,34,7284
69465,41,10061
36556,51,9076
37665,50,8226
91838,48,9440
6519,43,7062
49963,44,9293
36504,42,7889
95413,29,-1
21977,44,5760
98674,38,5904
41374,43,-1
96806,54,6843
18686,58,6790
5309,27,6264
16816,52,5941
35463,38,6568
76792,59,-1
82149,50,8713
96189,28,8882
81064,34,7353
35425,41,4903
56029,21,9673
91211,38,9108
36475,29,6980
149,39,6100
61569,40,4345
19135,33,8640
28585,36,3592
60799,35,8636
6821,39,6667
26397,39,8367
7362,42,8634
6483,41,6088
23352,49,6615
78440,49,5858
98231,37,10011
12560,46,9030
15671,29,7672
35769,23,6865
69257,29,6629
54794,38,8404
8034,48,7742
31266,43,8410
69989,42,7147
97901,37,7582
59585,23,5957
36275,23,8622
38012,35,9624
49344,41,7155
50651,38,6928
30336,35,4455
96668,35,8164
73946,60,5916
40534,35,5729
69582,40,7315
48111,41,7001
69664,52,8885
93951,36,7075
36781,52,8447
72496,42,7295
12772,35,6279
33608,42,7386
41967,29,7054
86273,39,-1
72389,55,9259
68271,39,6351
94065,61,3912
43297,42,4636
19325,35,9246
23868,32,7421
46744,48,6129
72622,32,7093
29017,41,10852
63418,32,6415
57721,52,7316
93263,45,5320
34119,49,8363
27126,54,9486
22356,41,7376
83567,34,7679
42657,38,8284
42686,38,9608
79081,31,6614
90249,37,8860
27463,39,-1
17163,52,5016
21609,43,6347
80260,46,7543
64338,33,6243
92603,47,7251
35476,49,8026
56461,58,7102
98022,33,-1
43047,30,7696
93530,36,9557
16930,35,7842
5864,41,9235
98981,45,7951
93303,58,6486
23603,36,8624
36721,47,5469
2522,36,7496
18641,33,7082
3653,51,8418
89143,35,-1
21842,31,7429
47461,57,-1
10970,53,-1
86965,40,6811
81154,33,7684
43545,25,9846
38605,32,7054
28809,51,8851
48080,54,4827
98281,47,6792
30470,37,10414
41283,29,8194
44977,46,8136
15985,45,5927
22543,71,6526
18849,40,9116
56834,41,6396
33404,46,7735
58205,38,8652
20182,44,7605
74427,54,5394
84251,38,6577
54409,41,5861
77683,40,9704
87607,32,-1
32048,53,5414
89702,36,10590
67020,48,7809
67477,46,9070
41919,28,8287
5047,40,6271
70813,39,6859
62259,20,8207
95609,22,11323
45711,40,7860
57516,51,6492
77309,50,8515
28608,31,7959
57687,44,7194
39098,34,7590
52506,37,-1
59390,38,7698
59038,41,7111
38016,52,6303
39781,44,6401
95098,50,-1
24034,34,7515
84540,39,9231
76924,54,8911
1285,44,9422
64964,45,-1
86581,25,8977
2087,34,7163
44151,31,7165
57345,37,9120
6316,36,9903
13247,53,6899
64220,50,6839
1583,35,4577
81108,30,9111
60701,43,8184
80285,45,-1
10950,27,8832
30065,24,10387
36569,33,-1
41948,47,7358
65004,49,5645
3278,45,-1
777,55,4743
56405,41,4151
42566,46,7469
12330,44,6859
10308,37,9967
21124,44,9669
85424,43,6962
72688,39,7425
63848,37,7360
57224,38,7638
62765,38,6938
59296,39,7266
65349,44,8597
90137,35,9216
58373,26,9598
29823,45,-1
89823,43,7698
63792,42,5562
351,31,8059
83247,38,8677
39196,42,5496
61977,36,8367
25321,34,8213
43697,34,7756
77809,53,7864
51891,47,7710
75126,38,-1
45716,55,3333
75565,34,7038
48620,46,2930
72180,41,6809
98365,41,-1
51130,26,7541
36904,48,6287
65515,40,7010
64284,37,7569
10980,41,6397
13858,58,7089
38942,49,6724
95334,33,8569
62449,36,5447
18954,49,8408
1330,37,7847
23861,36,5128
73128,37,8543
96711,35,7073
49026,39,-1
12878,43,7130
97904,38,7014
52015,42,7402
54180,44,7646
17252,38,8958
23292,54,4765
18048,32,7091
29889,31,7357
47251,25,9324
5210,45,5975
30829,35,9268
2099,48,-1
67483,38,7169
98213,18,7377
67374,49,7031
96505,31,7414
41219,37,5837
43229,46,5469
3791,38,9966
11861,45,4761
88897,30,5431
35998,26,6621
56483,36,9195
23611,44,5903
12925,51,5739
56891,46,6172
11759,19,7167
98066,42,7520
14448,44,8443
48530,35,-1
12650,32,9057
51842,35,9026
50909,33,8982
47772,42,7587
93389,32,7046
96840,38,8541
41146,51,5115
15041,48,7405
11750,50,8180
55373,37,-1
13125,38,10492
24040,48,6743
32118,48,7317
66765,36,10670
1045,44,6069
2351,52,-1
52039,47,5428
40439,29,8970
8341,31,9958
86951,45,8701
83890,49,6793
51503,38,8694
92529,38,6956
22493,43,6723
89239,47,-1
63263,46,5783
8075,37,7501
88289,22,7738
58805,43,6038
52366,41,-1
87808,41,7667
73841,46,7366
23841,30,10344
31513,57,4091
21047,41,6802
18329,39,8134
85819,45,5472
96106,52,-1
33771,48,7336
57670,29,9868
57709,35,7960
61728,43,10636
24812,20,8457
67046,54,5692
9579,45,7899
65479,54,-1
92704,52,-1
73881,40,5174
95687,32,8195
14524,52,7969
73817,35,6124
73534,47,5298
14967,44,6899
60339,41,7029
14041,42,10015
42641,40,9024
60374,38,10159
29019,36,8520
74669,46,5551
9237,59,5632
39868,34,7475
78780,41,8217
505,40,8754
16382,40,9271
8269,50,5309
31944,47,8593
73337,30,6553
51757,31,6682
11803,46,9014
5603,37,9447
78826,48,5023
77433,47,6363
18473,38,5637
90632,29,8358
34329,22,5277
48387,27,7031
93111,45,-1
71402,37,7633
20362,38,8114
18359,47,6097
60716,65,5615
2316,48,7155
54622,22,-1
19218,40,8051
72915,20,-1
953,40,8893
98447,45,8077
26718,60,7534
34803,43,8890
71061,61,6068
45131,49,6112
17419,43,-1
6298,42,9116
44330,44,8796
64439,52,6805
23303,49,4834
38415,34,8134
37816,32,10297
27587,30,8571
11947,28,10851
97259,56,6497
78614,25,6507
28666,50,7530
66545,28,7818
12238,39,9093
18755,37,9391
13839,40,9802
82417,49,-1
41649,38,8572
81282,32,8150
14317,39,7196
1965,33,5797
16183,38,6670
30170,35,7316
43885,27,7461
13076,35,10520
8959,34,8825
1572,53,7174
17314,46,7867
72809,35,7283
51089,39,7449
72636,45,-1
32204,45,8159
86214,31,9220
24957,33,-1
65752,48,7787
40265,39,6102
20818,41,5812
68180,65,8713
27264,37,9816
35456,47,6340
2952,36,8876
59369,37,8008
30363,28,10934
40283,34,7101
2546,44,6992
95535,36,10630
65351,59,5744
66386,32,11153
79013,41,6999
30476,42,5711
5324,44,7224
81745,37,7980
87384,31,8260
95226,27,5624
30485,38,7903
95456,26,-1
95220,46,6654
44165,20,10440
88063,53,6687
28533,53,7134
5957,40,-1
71785,56,7030
2060,30,-1
14519,48,-1
75417,49,3278
59705,42,7239
99228,31,9908
45062,51,5426
96462,24,7560
58455,50,7062
18292,53,9114
30016,23,6894
78227,36,7851
20503,38,7025
97265,67,5162
93454,30,6759
24072,48,8233
93446,43,7322
62941,30,7156
27585,40,8654
57850,46,7270
49024,34,5215
35360,38,-1
96594,48,9790
63051,21,8373
4382,46,6425
74865,42,4544
86894,59,7272
53288,38,9375
1640,26,7861
72200,28,10802
55699,31,-1
2391,35,7400
83686,49,8623
71298,37,6538
82066,32,6633
6578,53,6543
20603,42,7860
87509,43,5562
65189,36,7332
86898,42,5998
99103,40,5413
87643,41,6876
46859,51,-1
42433,45,7805
29391,43,6172
42602,35,8256
8866,37,11150
15777,36,6049
44707,34,8387
46521,40,7154
61069,42,7313
30417,37,7971
16407,39,7351
73646,49,8730
82951,41,5821
1176,49,5219
93491,31,8335
22088,19,8569
89516,53,9743
4975,36,6611
11407,47,6284
73146,24,9760
56749,35,7253
84611,55,9046
20499,35,7867
39436,30,9069
82925,27,7682
92747,33,5145
15807,40,9054
72064,45,9540
50860,61,-1
51393,37,6858
36048,52,6096
28335,41,8848
86956,35,8025
40179,34,6006
69238,38,6515
68413,51,6327
82653,57,6069
51976,54,5685
54581,51,5682
11838,31,6346
14238,46,6224
34809,51,7209
77573,32,11149
17317,43,8261
14820,38,10670
75035,43,8639
14613,22,-1
86493,21,9969
50451,40,5821
8169,31,5998
15837,58,7136
55226,31,9482
81823,40,9101
52226,55,7245
94228,45,5425
7781,40,6197
90866,45,5677
10696,48,4593
46800,30,9414
92537,33,6992
38753,52,8010
67403,35,8670
22926,39,9075
95707,55,6501
3586,33,10245
32416,39,5655
70491,49,6813
54370,43,8220
54406,27,7224
88018,21,7567
61882,30,5575
73362,32,9184
90544,41,9032
27121,55,-1
46781,32,7936
22363,30,-1
53480,33,8294
55929,53,5792
29435,40,6290
34355,56,5498
2638,38,8560
81134,58,7347
948,43,6960
99911,51,-1
84333,25,-1
33075,45,11334
49705,42,9344
14644,20,-1
95823,47,5935
60446,44,9377
38603,33,7076
57976,22,9352
78801,41,9895
77178,43,7506
15294,45,-1
15062,56,-1
53620,34,-1
42198,15,8360
40740,29,10953
15460,40,6629
95656,53,5777
59982,40,7904
56774,44,5423
63796,37,6552
58189,34,8482
50398,46,6239
54315,39,9400
3029,37,8223
69466,39,-1
56129,39,5421
51636,60,8883
2630,53,7814
7217,41,9763
97525,55,5997
26816,34,9265
32932,42,3258
83010,50,5084
84605,55,9119
17247,44,7634
60476,55,5912
29414,42,6720
10279,42,8681
5540,25,9222
67972,40,3827
86320,41,-1
9454,28,9810
83025,58,5141
19911,31,-1
34285,46,6850
98466,43,9749
86312,41,9680
69920,36,9466
14485,33,9831
93402,44,8886
22311,40,6476
85413,26,8877
53289,42,7242
39953,22,8719
83734,45,6561
24545,34,7942
84548,42,10017
85943,35,5789
82091,38,5394
42552,27,5642
87336,39,9544
24864,36,7163
17095,33,-1
5890,42,3589
64556,56,-1
26077,32,5342
98783,44,-1
29723,42,6059
27555,46,7921
7162,41,7232
93453,43,5582
88797,47,7863
23204,33,5250
33151,43,8271
56874,36,5658
6547,37,8334
96007,37,5930
41717,32,7903
35119,35,6408
89911,38,5189
37854,32,9572
79080,39,7112
19681,46,9277
34250,50,5408
92342,50,4943
29355,44,6228
97933,40,8096
65253,38,6402
21456,47,-1
75626,36,8457
25197,39,7057
97932,42,4839
575,43,9536
69769,26,8756
16361,45,7157
35152,38,6435
51220,52,7708
50046,56,7034
77889,31,9184
36563,39,7102
87662,39,7908
31871,54,3540
73515,40,6673
94036,42,6707
97964,37,6755
98415,51,-1
60467,39,11010
87781,38,7800
64730,61,6059
17584,50,7472
78203,34,-1
965,35,-1
29238,46,8785
65338,37,8101
20569,23,6069
34461,31,6804
51402,42,9245
23468,40,5938
41272,35,9373
82443,41,9760
60894,50,7609
62816,64,7502
14771,56,5221
78540,32,8924
67431,45,9595
39431,34,7383
22128,37,-1
67521,48,7928
43853,36,8416
54266,36,5525
58244,50,6907
68240,37,-1
48527,44,8449
25284,56,6629
24903,51,5810
30662,40,6867
87540,48,10349
30781,43,6251
97052,56,7627
84395,37,8485
58538,42,10058
58509,56,-1
14224,43,7073
31270,36,10208
99943,49,7470
19737,40,-1
57188,48,7946
65810,21,9107
46953,41,7284
80558,35,8891
94676,27,6524
94952,47,-1
25011,33,7803
41651,41,10150
94028,41,7360
88889,39,7724
14664,43,9476
60619,40,6559
68332,30,-1
62346,46,-1
16534,49,7685
16814,48,8363
28642,24,-1
21163,37,9776
66989,42,6140
39623,41,7126
60416,42,8821
4510,47,5846
8719,39,-1
5211,40,6430
9161,50,7078
14784,40,9092
65643,34,6703
40841,44,10219
53229,54,7557
270,51,4357
16331,38,8821
2235,39,5682
28409,39,6676
23749,48,7156
94632,35,7747
27449,57,5973
46631,62,7499
33286,48,3843
23381,47,8114
54647,47,-1
74643,31,7994
56542,36,5430
36137,34,5273
20295,45,6962
7200,22,8185
92449,49,6040
34275,31,6792
22661,49,4458
55706,52,6883
87394,31,9364
51521,33,6756
68383,33,7229
69325,32,9346
71202,32,8133
6848,50,6138
97653,35,9160
34222,50,5725
55376,46,7125
84450,37,8584
62628,28,8179
13645,33,7306
58572,48,-1
47658,50,8100
86846,25,6494
32796,45,7528
1586,47,6994
56347,39,6524
96522,37,4150
88627,41,7027
37076,42,5406
11806,48,8773
61945,39,8334
49673,31,6601
52580,43,8525
74731,40,5360
75366,33,4766
48252,38,10221
16949,41,4619
22210,45,6978
66448,49,7204
34089,46,7117
76728,33,8745
77330,50,-1
32665,37,9185
23962,31,7300
35574,45,-1
76538,45,9641
92589,45,6389
29468,57,6295
53677,34,7581
52768,56,6454
38694,41,-1
25129,40,7537
57626,38,9270
94311,36,8695
55616,40,-1
67386,43,7384
92945,39,7966
87997,41,6714
84675,50,8040
42142,55,8920
38922,53,6555
32644,53,7878
14051,37,6229
26764,41,6619
15085,27,9170
41008,27,7763
76734,27,10466
94707,32,9023
52447,49,4610
91902,38,9257
2339,27,8608
79437,41,7825
24537,45,9525
44207,25,7719
72757,41,6598
86857,38,-1
85227,39,-1
57960,42,6862
8405,46,7068
55254,38,8110
19540,47,8250
42472,42,8792
4940,45,7277
62467,38,8685
66719,35,-1
91422,46,6148
4081,52,4665
20160,44,6811
79877,40,7217
39152,28,-1
82561,49,5783
57006,37,8255
48336,34,8200
80750,37,7332
85344,34,6030
53519,45,7396
4724,53,7509
54128,36,11748
76305,52,-1
30357,45,-1
96926,49,6227
1278,30,8087
80829,46,6525
98046,22,-1
16822,40,5928
25730,41,7642
48310,37,8689
1060,38,5289
19660,55,-1
14004,40,-1
3242,43,9573
55676,53,7451
94064,40,-1
53248,37,7868
3022,46,7841
29306,46,8159
20597,34,6239
71579,47,-1
5346,51,9065
16460,62,4996
28944,48,6202
66688,57,5566
61780,35,7868
84074,46,7741
40619,29,6720
74093,47,7888
71943,47,3754
72062,33,7521
616,37,-1
55138,33,9330
52444,31,8391
45718,43,6423
89799,44,6462
86190,35,8186
17927,49,9454
88567,36,9156
52498,44,8804
97795,41,-1
20900,43,7174
73205,32,10941
16327,33,9550
88345,54,9136
57997,31,10245
33003,14,8767
93575,27,9364
13337,23,-1
34043,50,6607
75977,29,7732
98056,33,9457
1322,45,7057
40541,38,9631
8018,48,5911
67427,45,6555
98310,38,6273
63019,37,6628
82237,44,6530
6981,52,7195
52124,57,6807
58111,43,8701
20299,43,9390
43353,34,6934
56687,23,8118
22882,18,9069
80156,53,6205
14043,38,-1
28102,46,-1
81563,37,9044
37324,39,6672
6541,52,-1
72266,28,8916
8231,51,7797
94683,33,10527
64059,48,6080
90903,26,9773
46911,43,8730
10942,32,9677
5718,35,5765
74252,26,-1
21738,35,8590
91813,36,6588
20960,38,8083
49077,28,9279
14736,35,-1
5709,50,6046
1196,38,-1
93168,54,5638
88049,50,6914
30039,51,10000
30277,46,6168
17713,52,8454
70108,34,5641
34721,39,-1
91529,36,8963
80495,54,6510
54308,32,9966
10329,30,8177
22276,40,10622
61473,42,-1
17954,36,8221
83909,42,6926
56156,30,11205
89459,40,8711
26864,49,6262
15403,43,7162
38109,32,8864
70700,35,6589
7320,47,6868
27743,42,6685
88810,38,8301
83644,35,7356
21504,30,6065
47722,35,8237
17831,53,8524
76504,49,7568
55369,36,7934
57667,36,6816
75077,37,10080
99454,37,7268
58200,46,-1
80352,54,6667
24775,22,8991
59394,44,7098
53064,37,-1
90059,50,5091
43057,41,-1
89680,30,5876
75547,36,5320
13422,34,9630
37934,40,-1
52038,42,7963
61139,30,8574
42371,42,6825
31878,39,5744
88757,37,7648
65462,35,8563
76101,64,7016
76967,52,8662
9683,38,7089
14406,43,8956
72160,42,5866
32384,28,8327
67962,50,9674
69571,37,6954
5069,39,9271
47844,36,7249
41260,32,7276
77467,50,7081
8619,45,7907
54665,38,8734
89358,35,8662
55345,41,6807
19064,41,6904
13361,53,8269
80550,63,6839
70616,54,-1
70693,40,5838
89491,45,6211
47474,41,7405
49562,40,6773
24187,54,7948
71624,49,4680
50656,29,7262
35007,40,-1
69189,31,7484
85507,43,7181
39714,35,6568
72490,47,7853
37414,36,6195
16861,48,-1
94396,30,8215
57512,36,6913
28966,27,11321
7796,40,9600
50657,35,10050
61703,25,5906
20928,28,9810
36628,49,6489
61184,39,6172
90898,44,7959
79503,33,7906
80883,57,5697
17913,50,6312
36849,30,7619
92451,42,7217
65639,44,7028
96199,32,8386
72884,47,8024
58042,33,7013
55806,37,6856
48976,50,5985
99728,35,7245
80031,37,7211
49935,39,8271
25327,45,7790
90894,50,6053
65517,44,6483
10817,42,8692
4328,33,6745
14972,59,-1
42962,32,6896
40049,30,9505
52876,29,6072
26977,41,6147
63363,33,8296
89280,35,7587
26565,18,9818
80033,53,-1
21289,32,9204
65833,48,9302
10684,57,-1
46133,37,6231
38305,53,5522
19803,33,7809
74457,37,9361
36694,42,-1
45462,28,-1
28012,43,4908
34401,35,7024
76558,43,8096
68662,42,7016
44147,39,8587
22506,25,6626
36433,28,7349
21452,37,6388
36430,48,7609
669,54,7987
31650,40,4226
20989,39,9560
27998,44,8314
55788,28,8801
90476,39,7548
78977,28,-1
61959,44,5457
42537,23,9765
57280,44,7867
21397,18,6994
75595,32,9070
82624,42,6080
27085,39,5222
77651,33,-1
23193,27,9591
75632,39,6537
35795,45,7268
85861,40,8226
33767,32,7767
79462,40,10674
71377,45,7254
88506,37,8362
99185,50,-1
61793,44,5878
6537,39,6589
75936,52,8789
13027,40,7018
61209,50,8983
92665,29,-1
18842,44,-1
13915,39,7180
68060,41,6754
65301,56,5684
23224,50,9022
20831,38,7025
48802,37,6643
10849,45,6000
52177,44,7346
77111,55,6447
80624,54,6918
35188,41,8134
85689,32,7194
25043,51,8255
75436,51,6802
19083,44,7426
36854,41,5859
66495,36,7351
13810,29,7495
50556,42,7745
96251,48,10226
57234,54,6012
52002,56,-1
92745,41,7456
14956,34,7593
25039,48,9008
84000,50,6671
40500,39,7442
67626,58,5107
58364,38,8727
56729,40,8369
15337,40,-1
25271,48,5137
11607,44,7030
12141,40,-1
68361,33,6762
26100,44,9739
21272,15,-1
41903,32,5476
34788,44,6684
12621,55,-1
42114,38,7225
52786,44,-1
30883,49,5400
89398,36,5605
14154,43,10123
41254,32,8226
549,40,6824
88042,15,10829
59492,50,6574
66797,46,6981
99201,52,5721
23805,47,6506
56337,33,7846
97642,45,5305
24735,36,7094
23465,38,6990
58705,68,4265
24577,32,11443
6936,38,8928
35052,51,-1
63218,40,5672
57903,46,8265
82587,31,8593
12533,20,7531
66365,52,9487
66902,31,9884
25514,44,8042
30292,42,5286
64395,44,8747
71390,59,-1
50359,40,7572
78358,57,7454
62642,49,6418
41685,34,9933
84993,34,7310
41629,36,6636
90256,54,3743
98070,46,7910
67358,52,8028
26703,39,8146
42119,47,8932
18575,53,-1
21362,47,5602
48297,39,7445
67041,47,7353
35549,37,5688
95208,27,9608
6138,48,9499
73736,43,7583
1846,48,6903
9816,39,6048
87603,26,8161
69999,31,7718
96847,43,-1
15343,31,10259
55370,37,7509
87618,34,6757
21255,39,6154
18969,37,-1
28664,43,7437
3235,29,6907
45762,37,7490
73421,30,9460
9998,36,8750
92035,41,7565
57025,32,8727
76965,36,11407
92044,38,8313
73759,46,4216
32645,35,7905
91570,51,8920
86536,27,7875
24397,48,7735
10706,36,9372
91688,37,9124
27886,36,8928
11645,35,8030
17551,50,5496
4586,41,-1
12074,45,8840
98710,23,8019
90466,37,9809
63762,42,7289
70584,47,10204
73557,47,8173
44461,51,7945
60265,41,6379
16933,35,-1
92855,48,9894
60041,50,6907
3076,29,8945
39359,38,7625
38166,53,6420
34236,49,8687
98084,25,7948
30764,34,9197
15272,43,3529
55671,41,8366
42854,45,-1
44947,51,6781
12585,44,3766
93119,33,6229
82139,23,8271
43431,32,7357
9666,47,8495
32060,41,9370
64476,38,-1
94888,35,6908
35990,33,6574
8638,34,7079
97367,37,6472
83350,44,9992
58753,37,7430
26746,36,5428
94762,40,10056
852,51,7641
23661,39,-1
11832,50,6816
62942,39,9369
40011,49,6288
97671,43,9798
85061,41,8111
34910,36,7269
5038,57,-1
97593,35,9769
50194,32,8510
88807,40,7132
48619,42,10386
63691,54,7478
68991,57,-1
42979,35,7670
66674,40,8163
85208,42,4943
37215,35,8860
60087,50,7840
54898,36,8186
29571,45,6422
57323,44,-1
4664,37,9913
89192,37,5089
65719,33,8493
12035,49,7813
91997,46,4324
77645,58,5766
6192,24,8138
19488,30,5800
71710,44,9414
57706,46,7538
53831,32,6180
91479,57,7398
32325,40,-1
87888,33,7812
60171,45,7498
52386,37,4885
31429,34,4459
38659,53,7464
84955,37,10474
2059,46,4175
64571,45,7545
39778,40,7203
15087,42,7175
5169,37,8027
1592,32,7951
16790,51,6748
16554,26,8404
72889,44,10118
45979,46,9597
21084,38,5544
44822,61,9422
80375,31,9388
29413,38,6813
62854,29,8470
82299,36,6186
81777,63,6255
50862,18,9322
22223,36,7888
94495,41,7489
71551,40,5360
38103,53,5839
27021,26,5353
53038,48,6175
49783,45,9696
47630,39,-1
91847,44,6856
4704,39,9570
82038,33,8257
41554,46,6072
10062,35,5441
2791,43,10579
94499,41,6404
38432,37,6190
97316,54,3784
59446,42,4934
19183,33,-1
2744,40,9428
18116,43,5495
59103,30,10497
30818,45,8165
66755,40,7994
16666,29,6812
77548,53,-1
73647,44,5797
38752,44,7118
1255,27,-1
76731,60,6698
70032,29,-1
85073,40,7544
70633,47,8669
1364,47,8264
38026,36,4762
17444,32,7630
31840,34,-1
27409,27,7451
76879,42,8102
1387,46,-1
54132,43,8862
83281,19,8320
68928,35,9772
6748,62,5385
20812,25,8818
98101,50,4818
93967,35,7987
97110,40,7114
17599,32,7314
78997,29,8739
4643,49,5685
82560,41,7848
8114,49,5799
29981,41,-1
75854,33,8560
70993,32,7902
12165,35,6400
68220,44,7852
7864,35,-1
17760,37,9361
23335,47,8071
56349,28,7110
67629,35,7143
81691,38,10101
67883,40,-1
95133,34,10297
43203,53,-1
42868,37,7237
83164,67,7990
8938,38,7326
38991,50,8667
59110,47,6172
61705,40,7138
32984,42,7219
53022,34,7859
3166,36,6702
2290,32,-1
95652,48,-1
16069,41,-1
27084,50,-1
45007,33,8113
30710,40,-1
12186,37,5952
55492,45,8966
11834,43,7835
86035,41,-1
10366,39,7909
35496,55,10041
96378,34,5748
61995,59,3619
84004,40,5633
3861,32,7120
27925,17,6965
19436,45,8232
97998,42,7546
72687,53,8138
39141,39,9156
18838,33,9807
6322,50,7461
5711,38,10902
76491,33,7587
75957,46,-1
10565,46,8581
40999,38,8503
1424,38,8483
45931,45,5704
30640,22,6951
88476,44,8184
28644,24,8515
39955,41,5831
81359,26,-1
74641,52,6545
9624,35,5198
55484,49,6877
40155,44,4730
76540,51,7558
43602,57,-1
53925,55,5133
46088,33,-1
46168,41,7643
82314,38,6651
19370,45,6523
88750,30,8887
13577,41,9014
59689,33,8097
25488,41,8182
1653,45,9121
67301,50,9514
99390,47,7364
47805,33,9088
29311,34,9688
16323,32,7584
52176,40,6005
47439,46,8058
41523,17,12899
23110,39,7074
47949,33,8045
78601,44,-1
48174,43,8512
12691,50,9097
33560,35,11134
30082,26,9117
43383,43,10680
31659,39,5992
51483,46,6491
29245,39,7890
8617,36,-1
82827,44,5079
98588,27,-1
95573,26,7771
96295,39,8134
1370,48,8915
98735,43,7327
84215,50,3957
34251,47,5531
16028,27,9624
84898,44,8060
47557,42,7457
